,model,validation f1 mean,validation f1 std,validation precision mean,validation precision std,validation recall mean,validation recall std,validation loss mean,validation loss std,validation auc mean,validation auc std
204,__conpool__allergy_None_PCA_CNNLSTM__None.pth,0.4321681102106634,0.10801757856684162,0.3384032247945291,0.0934009531377556,0.835393217893218,0.11760942284511094,0.70250905752182,0.003705728110284482,0.7516071314160746,0.08532704825490285
205,mmc7__LSTM__mean.pth,0.5699364394993516,0.047120981981826605,0.5250254564487197,0.08325608028513021,0.9059146341463415,0.026498866328887365,0.7101329565048218,0.006245521342301977,0.7785913146936349,0.04640199040333342
206,__conpool__allergy_None_PCA_CNNLSTM_padded_GAIN.pth,0.4161983338299128,0.12346476685016626,0.3282374385004118,0.11411471522331892,0.8165800865800866,0.1179458341982721,0.7022435605525971,0.003741275562270475,0.7424351366131486,0.07135929608218096
207,__conpool_transfer_mmc7_to_allergy_mmc7_phylum__CNNLSTM_padded_mice.pth,0.38392471353901386,0.14576749518408913,0.2861134138765718,0.11755570069100443,0.8301911976911978,0.1206748494910012,0.7018480241298676,0.0018272647254209675,0.6856307704199517,0.06601601730556596
208,_____allergy_None__LSTM_padded_mice.pth,0.47505674663795927,0.11787428097276893,0.5142829392829392,0.23789898547541768,0.856424963924964,0.12559341769935484,0.717557406425476,0.0043524112311542785,0.7867561514585089,0.05640553345964711
209,mmc7__CNNLSTM__GAIN.pth,0.684311948244521,0.07833378378956524,0.7101902257161189,0.13969236791163467,0.9580487804878048,0.02184731506365894,0.681527841091156,0.0014675449260049018,0.893367127082094,0.0414999258525659
210,allergy_None_PCA_CNNLSTM__mean.pth,0.40826951047925747,0.15614448325648597,0.31352971102971106,0.1484217101188665,0.8012265512265513,0.1379153790803823,0.6801659047603608,0.005619771136475337,0.7127863642465583,0.10118898592567416
211,____allergy_None__CNNLSTM_padded_GAIN.pth,0.42705934720539096,0.10330317218609844,0.47581738437001597,0.2101634898851664,0.8342027417027417,0.12401712855870445,0.6796241104602814,0.007326431999839625,0.7558155192789,0.0902628805574668
212,allergy_PCA_LSTM_padded_None.pth,0.433966592814438,0.12117558147211546,0.3831180453533395,0.22903008022746976,0.789004329004329,0.11879026886644269,0.6922849476337433,0.0044268222356546065,0.7524793257018014,0.07110857740395746
213,_df_conpool__mmc7_None__LSTM__None.pth,0.5844416554304652,0.0426121214810287,0.6204783930700446,0.12141256944645953,0.9063414634146341,0.07152062140487316,0.7012220323085785,0.001221700043689597,0.841291493158834,0.027871401501768023
214,allergy_phylum__CNNLSTM_padded_mean.pth,0.3840571482920549,0.14955901528013904,0.31520609679278405,0.14182841556758427,0.856424963924964,0.12559341769935484,0.6739600360393524,0.010219494174048153,0.6884866815615303,0.08880287545014487
215,allergy_PCA_LSTM__mice.pth,0.4104025569786483,0.1234001603054797,0.36288136294034656,0.20271763178349853,0.8508694083694085,0.12277414271412435,0.6922296285629272,0.004429276353586156,0.7320447919203383,0.09143973911626088
216,allergy_class__CNNLSTM__mean.pth,0.37779548272158125,0.14681271459423312,0.27117532695499225,0.12095149354490294,0.856424963924964,0.12559341769935484,0.7273469150066376,0.003876648095757622,0.6777142349079674,0.07203750709148359
217,g_df___allergy_None__CNNLSTM_padded_None.pth,0.24892320323354805,0.11756651751746099,0.3420783304745569,0.24677117443070137,0.3441341991341992,0.2213194826346678,0.6792552590370178,0.007334341485810239,0.4947295792345054,0.1453123515770742
218,____allergy_None__CNNLSTM_padded_mice.pth,0.43603672483486156,0.12012916140581928,0.4085043377852708,0.2261361454561412,0.8383694083694084,0.1260018862097841,0.6796078860759736,0.007271130508892717,0.7208489580199676,0.09405934218730701
219,digiulio_None__CNNLSTM__mean.pth,0.8,0.21794494717703367,0.8,0.21794494717703367,0.8,0.21794494717703367,0.6698463141918183,0.008358083550076669,,
220,mmc7__CNNLSTM__mice.pth,0.6769575084222147,0.05313117890291007,0.7102134914070397,0.1169936070947758,0.9654878048780487,0.029147617075872,0.6815602421760559,0.0014649477076673608,0.8865771954937538,0.03430771813898684
221,digiulio_None__LSTM_padded_mean.pth,0.85,0.12247448713915891,0.85,0.12247448713915891,0.85,0.12247448713915891,0.7127911567687988,0.006775146983656741,,
222,g____mmc7_None__CNNLSTM_padded_None.pth,0.5178946353552172,0.07542760262994441,0.5472565392553783,0.08494920590136093,0.9529268292682926,0.030437519506264443,0.6815730035305023,0.0014682975309633724,0.6055641731112433,0.06324352289268008
223,_df_conpool__mmc7_None__LSTM_padded_None.pth,0.5844416554304652,0.0426121214810287,0.6204783930700446,0.12141256944645953,0.9063414634146341,0.07152062140487316,0.7012220323085785,0.001221700043689597,0.841291493158834,0.027871401501768023
224,allergy_phylum__LSTM__mean.pth,0.39491419661498683,0.15312050408223843,0.31469032713369216,0.14653674857433985,0.8146356421356421,0.12232509718240937,0.6774803578853608,0.004766234579598857,0.7002479563803441,0.08244052093575392
225,g____allergy_None_PCA_CNNLSTM_padded_None.pth,0.3762503970030716,0.14600620502569273,0.28544159871937574,0.1277836672499876,0.7257864357864359,0.1280764835555274,0.6805414438247681,0.00543648533528135,0.6688778002204471,0.08201958476210842
226,____allergy_None_PCA_CNNLSTM__None.pth,0.41582802417708076,0.1503248571929047,0.3577749436969827,0.18941631656533223,0.8076911976911976,0.12689473273457685,0.6805414438247681,0.00543648533528135,0.7231456628436641,0.0834840189740373
227,g____allergy_None_PCA_LSTM__None.pth,0.34762566665896205,0.11203939234977478,0.22732546189442743,0.08705367458192063,0.789004329004329,0.11879026886644269,0.6919367730617523,0.004343143539698927,0.6343717821629775,0.11044493143583939
228,_df___mmc7_None_PCA_LSTM_padded_None.pth,0.6032148334580263,0.05269714088550701,0.5973547367588435,0.17869014574623418,0.8935975609756097,0.04969886264538748,0.6707186937332154,0.0020486371133378875,0.8411335328673409,0.03155544577435883
229,mmc7_transfer_mmc7_phylum__LSTM_padded_GAIN.pth,0.8213451894255568,0.05308265477262561,0.8224742431166581,0.07040580468914183,0.9504268292682927,0.024946477507569922,0.6921564936637878,0.0020456351051486125,0.9626813652587746,0.021757195252764146
230,g_df_conpool__mmc7_None__LSTM_padded_None.pth,0.5334911282127803,0.049457599819040514,0.5293286496696108,0.08037420234963052,0.8101829268292683,0.1435270657058275,0.7012220323085785,0.001221700043689597,0.7714884090571089,0.027605822564524003
231,allergy_order__CNNLSTM__None.pth,0.4160693694842223,0.12547240637404933,0.31006105395305955,0.10731013453495906,0.8437265512265512,0.1200943168206918,0.6916048467159271,0.004344363132258472,0.7583427439938004,0.059490460114868166
232,____allergy_None_PCA_CNNLSTM_padded_None.pth,0.41582802417708076,0.1503248571929047,0.3577749436969827,0.18941631656533223,0.8076911976911976,0.12689473273457685,0.6805414438247681,0.00543648533528135,0.7231456628436641,0.0834840189740373
233,mmc7_PCA_CNNLSTM__None.pth,0.8371043881706173,0.033600580199740285,0.827940900542688,0.07221401490881199,0.9480487804878048,0.02345905339519671,0.7390059053897857,0.005395844352790034,0.9715554450475908,0.013083750364618455
234,mmc7_transfer_mmc7_phylum__CNNLSTM_padded_None.pth,0.8397744646263664,0.041337010684617974,0.8429066167510104,0.06635750978841957,0.9653048780487804,0.012254277258342532,0.6990003943443298,0.0023282378223913906,0.9728758644408091,0.017547481027451614
235,transfer_mmc7_to_allergy_mmc7_phylum__CNNLSTM_padded_None.pth,0.4195411757771221,0.1560033110878764,0.35127248895622254,0.20142321940875624,0.7794372294372296,0.12828549837582082,0.5543834388256073,0.023645518397183127,0.7120741749220073,0.099280984737388
236,mmc7_transfer_mmc7_phylum__LSTM_padded_mice.pth,0.8182859981367525,0.0456916720446405,0.8299404742854399,0.06690770395455536,0.9629268292682926,0.016367834564424692,0.6926664471626282,0.0021179241072868515,0.9683133365556215,0.015261788545331308
237,mmc7_transfer_mmc7_phylum__CNNLSTM__None.pth,0.8397744646263664,0.041337010684617974,0.8429066167510104,0.06635750978841957,0.9653048780487804,0.012254277258342532,0.6990003943443298,0.0023282378223913906,0.9728758644408091,0.017547481027451614
238,g____allergy_None__LSTM__None.pth,0.24085557538533414,0.14669126895135806,0.14970645274296954,0.09435532179992344,0.67748556998557,0.32260531575944534,0.666596657037735,0.008271321796883982,0.35193453525682833,0.08804784104159315
239,digiulio_None_PCA_CNNLSTM_padded_mice.pth,0.8,0.18708286933869706,0.8,0.18708286933869706,0.8,0.18708286933869706,0.6862802803516388,0.0024189234317531045,,
240,_df_conpool__allergy_None__LSTM__None.pth,0.39503684805635364,0.15255200308653852,0.4111025012186003,0.27001497385842405,0.7957756132756134,0.1469565950111241,0.7022775650024414,0.003933232093398048,0.6826393906849312,0.09343610221908843
241,mmc7_PCA_LSTM__mice.pth,0.5703941342370493,0.05049739208948934,0.5611782773869677,0.06467770924039659,0.8833536585365852,0.06841455262809806,0.6785395920276642,0.0022659335848347977,0.7869384790799128,0.05252489262326075
242,g____allergy_None__LSTM_padded_None.pth,0.24085557538533414,0.14669126895135806,0.14970645274296954,0.09435532179992344,0.67748556998557,0.32260531575944534,0.666596657037735,0.008271321796883982,0.35193453525682833,0.08804784104159315
243,digiulio_None_PCA_LSTM__mean.pth,0.825,0.16007810593582122,0.825,0.16007810593582122,0.825,0.16007810593582122,0.7348342597484588,0.014103743383105017,,
244,mmc7__LSTM__mice.pth,0.5699364394993516,0.047120981981826605,0.5250254564487197,0.08325608028513021,0.9059146341463415,0.026498866328887365,0.7101329565048218,0.006245521342301977,0.7785913146936349,0.04640199040333342
245,g____allergy_None__CNNLSTM__None.pth,0.24892320323354805,0.11756651751746099,0.3420783304745569,0.24677117443070137,0.3441341991341992,0.2213194826346678,0.6792552590370178,0.007334341485810239,0.4947295792345054,0.1453123515770742
246,__conpool_transfer_mmc7_to_allergy_mmc7_phylum__CNNLSTM_padded_mean.pth,0.38392471353901386,0.14576749518408913,0.2861134138765718,0.11755570069100443,0.8301911976911978,0.1206748494910012,0.7018480241298676,0.0018272647254209675,0.6856307704199517,0.06601601730556596
247,mmc7_PCA_LSTM__GAIN.pth,0.5601646241932828,0.047777963570929054,0.5565721708550655,0.04932255231820654,0.8237804878048781,0.07560139607598337,0.6782000243663788,0.0023635890747356345,0.7516558720007932,0.04652103194751436
248,g_df_conpool__mmc7_None_PCA_CNNLSTM_padded_None.pth,0.5764421088990854,0.06442063982209573,0.47180617782456247,0.08057841054839039,0.9453048780487805,0.040154233065463334,0.6776416540145874,0.0013869052471041931,0.79782129312909,0.04242390526866414
249,digiulio_None_PCA_LSTM_padded_None.pth,0.85,0.12247448713915891,0.85,0.12247448713915891,0.85,0.12247448713915891,0.7347223997116089,0.01393840244493663,,
250,allergy__CNNLSTM__mice.pth,0.40905957517659647,0.11153028852251738,0.44852753094858355,0.24423242817462273,0.8383694083694084,0.1260018862097841,0.6797480523586273,0.007318506675457562,0.7096065882957769,0.08171624924298193
251,mmc7__LSTM__GAIN.pth,0.5498061757868113,0.04493583235153077,0.5337207082563119,0.06134906569280743,0.898658536585366,0.027391286386346865,0.7095413088798523,0.006389850912721286,0.748206176878842,0.05201011046388825
252,__conpool__allergy_None_PCA_CNNLSTM_padded_mean.pth,0.39707711254262973,0.1125100977373022,0.3096082456054991,0.12201925446630615,0.8317784992784993,0.12039222988739677,0.7024666428565979,0.00388123788929774,0.7059912210207134,0.0916237101445526
253,allergy_class__LSTM_padded_mean.pth,0.3899315408646521,0.15255620721295599,0.3720210106371097,0.25326255913358414,0.8065800865800865,0.11464214555009003,0.6706343412399292,0.004897946677807992,0.689037240539125,0.08582266152765988
254,____allergy_None__LSTM__None.pth,0.39954460083997,0.15309368485608002,0.36025809822361543,0.18669869158204278,0.8397582972582974,0.12753685667816916,0.666596657037735,0.008271321796883982,0.6948145865168864,0.10368477536217462
255,allergy__LSTM__mice.pth,0.3852050057851372,0.1548079835736603,0.35999666999667,0.2516518349963252,0.8330483405483406,0.13082977024460718,0.6663785457611084,0.008629965322064627,0.6680336114790284,0.10532413885347022
256,_df__transfer_mmc7_to_allergy_mmc7_phylum__LSTM_padded_mean.pth,0.23708892247377422,0.1359125229988434,0.14642768201158052,0.08850715684352403,0.7528896103896104,0.27837860867462594,0.7691180109977722,0.018782317086697458,0.370425992440108,0.15270780059561895
257,allergy__LSTM_padded_mice.pth,0.3933785604131365,0.14364648093016769,0.36124281858492385,0.18558474039783238,0.856424963924964,0.12559341769935484,0.6664074718952179,0.008681886447063074,0.6955133306955763,0.07913438655902774
258,allergy_PCA_CNNLSTM_padded_mean.pth,0.39559391009971767,0.15236410430504216,0.340667098111491,0.24930638548681242,0.7921356421356422,0.13342894474884298,0.6800955772399903,0.005614064042124166,0.6858980006652091,0.07716038233166496
259,g_df_conpool_transfer_mmc7_to_allergy_mmc7_phylum__CNNLSTM_padded_None.pth,0.2821059561935606,0.1069316299549701,0.18278312077559863,0.07926114612379552,0.8417784992784993,0.12148546839721124,0.7018480241298676,0.0018272647254209675,0.37811240783213595,0.09205901106291313
260,g_transfer_mmc7_to_allergy_mmc7_phylum__CNNLSTM_padded_None.pth,0.3874465597488458,0.15267890300336726,0.28524892112620304,0.12384032466958647,0.7527705627705628,0.12057473107840387,0.5658446311950683,0.01831520396394154,0.6943027101169829,0.08211115583305609
261,allergy_class__CNNLSTM_padded_None.pth,0.40018518518518514,0.14545020940678532,0.3240555097076836,0.13439577817842177,0.856424963924964,0.12559341769935484,0.7280207931995392,0.004026799009180901,0.7052279791138917,0.06897632232483857
262,digiulio_None__LSTM__None.pth,0.85,0.12247448713915891,0.85,0.12247448713915891,0.85,0.12247448713915891,0.7127507090568542,0.006725216516065994,,
263,allergy_phylum__CNNLSTM__None.pth,0.40400181884694797,0.14947303780377752,0.3163594630423716,0.12680842449228336,0.856424963924964,0.12559341769935484,0.6739448547363281,0.010233190778788556,0.7098296044805491,0.09008817530284584
264,allergy_None__CNNLSTM__None.pth,0.47454757068401837,0.11022594585881398,0.5697222222222222,0.24739522660744315,0.8270598845598846,0.12037984777898465,0.6792552590370178,0.007334341485810239,0.7708007987093929,0.09597476295651289
265,g_df_conpool_transfer_mmc7_to_allergy_mmc7_phylum__LSTM_padded_GAIN.pth,0.2606603586364785,0.13425762635182414,0.16569847257116044,0.08981066901268249,0.6945490620490621,0.27170303754604064,0.7004958629608155,0.0036439759451500128,0.3610633406854361,0.11263162687313061
266,g__conpool__allergy_None__LSTM__None.pth,0.31518182689599883,0.12955588344261748,0.268737774172175,0.12353083058424756,0.462521645021645,0.1566568071507385,0.7022775650024414,0.003933232093398048,0.5267566725311866,0.17389823015138062
267,g__conpool__mmc7_None_PCA_CNNLSTM_padded_None.pth,0.5764421088990854,0.06442063982209573,0.47180617782456247,0.08057841054839039,0.9453048780487805,0.040154233065463334,0.6776416540145874,0.0013869052471041931,0.79782129312909,0.04242390526866414
268,__conpool__allergy_None_PCA_LSTM_padded_None.pth,0.3989801335490025,0.15303984631562606,0.3465889782744621,0.1537361549925849,0.7892388167388168,0.12512064900214917,0.6894785046577454,0.0017159877411676739,0.6947023685730798,0.07388313195583296
269,g_df_conpool_transfer_mmc7_to_allergy_mmc7_phylum__LSTM_padded_mice.pth,0.2606603586364785,0.13425762635182414,0.16569847257116044,0.08981066901268249,0.6945490620490621,0.27170303754604064,0.7004958629608155,0.0036439759451500128,0.3610633406854361,0.11263162687313061
270,allergy_None_PCA_CNNLSTM_padded_mean.pth,0.40826951047925747,0.15614448325648597,0.31352971102971106,0.1484217101188665,0.8012265512265513,0.1379153790803823,0.6801659047603608,0.005619771136475337,0.7127863642465583,0.10118898592567416
271,g_df_conpool__allergy_None__LSTM__None.pth,0.31518182689599883,0.12955588344261748,0.268737774172175,0.12353083058424756,0.462521645021645,0.1566568071507385,0.7022775650024414,0.003933232093398048,0.5267566725311866,0.17389823015138062
272,__conpool__allergy_None__LSTM_padded_GAIN.pth,0.3871791859837401,0.14582949086515407,0.3352961894746885,0.14330264827219638,0.7580808080808081,0.14195378819195636,0.704094409942627,0.0054756172265432845,0.681763263840734,0.08594420932361393
273,g__conpool__allergy_None_PCA_CNNLSTM_padded_None.pth,0.34415776733359743,0.11661465125788359,0.2557032215096732,0.11398867958557203,0.8256709956709957,0.12117814922822355,0.70250905752182,0.003705728110284482,0.6339552269063141,0.11178973066474422
274,mmc7_PCA_LSTM_padded_None.pth,0.779130003825893,0.09792553684000611,0.738490862661054,0.11845417296171598,0.9529878048780486,0.01726686727615697,0.6707186937332154,0.0020486371133378875,0.9479756655264724,0.04941844763543427
275,g_df___mmc7_None__LSTM_padded_None.pth,0.5630305810565487,0.07486299100355155,0.6171487268647511,0.10569796788095884,0.9653048780487804,0.012254277258342532,0.7114860713481903,0.001905177370337576,0.7979624340050564,0.04288308258363527
276,g__transfer_mmc7_to_allergy_mmc7_phylum__CNNLSTM_padded_None.pth,0.3874465597488458,0.15267890300336726,0.28524892112620304,0.12384032466958647,0.7527705627705628,0.12057473107840387,0.5658446311950683,0.01831520396394154,0.6943027101169829,0.08211115583305609
277,g__conpool_transfer_mmc7_to_allergy_mmc7_phylum__LSTM_padded_mean.pth,0.2606603586364785,0.13425762635182414,0.16569847257116044,0.08981066901268249,0.6945490620490621,0.27170303754604064,0.7004958629608155,0.0036439759451500128,0.3610633406854361,0.11263162687313061
278,self_distil_____allergy_None_PCA_CNNLSTM_padded_mice.pth,0.4543919608885415,0.13748411029173713,0.5741370851370852,0.32161405084735006,0.8401911976911978,0.12189583809897629,3.9896169662475587,0.011450780191670246,0.7481213545269589,0.10659199725734547
279,_df_conpool__mmc7_None_PCA_CNNLSTM_padded_None.pth,0.5741146289112629,0.05367504800218699,0.4613133403682356,0.07077893183459968,0.9453048780487805,0.040154233065463334,0.6776416540145874,0.0013869052471041931,0.8293238399762046,0.03176834020097181
280,__conpool__allergy_None__LSTM_padded_mice.pth,0.4125936364976613,0.16138290236274655,0.34811785436785436,0.16058070727359236,0.8120165945165946,0.11912764642574933,0.702058607339859,0.003719272831013279,0.6939872431111366,0.09039581587717152
281,g_df_transfer_mmc7_to_allergy_mmc7_phylum__CNNLSTM_padded_mean.pth,0.3874465597488458,0.15267890300336726,0.28524892112620304,0.12384032466958647,0.7527705627705628,0.12057473107840387,0.5658446311950683,0.01831520396394154,0.6943027101169829,0.08211115583305609
282,____allergy_None_PCA_LSTM_padded_mean.pth,0.4334997225468363,0.13061355697684598,0.39529642287537026,0.15951415380036357,0.8170598845598847,0.118036034508489,0.6922919809818268,0.004460209641166073,0.7686827686333777,0.06152906103160761
283,mmc7__LSTM_padded_mean.pth,0.7065651739564782,0.06902619781673802,0.7633448146680906,0.10489233264590356,0.9653048780487804,0.012254277258342532,0.7120458841323852,0.0020339179606075177,0.9026924449732302,0.03899839596949899
284,g____mmc7_None_PCA_CNNLSTM__None.pth,0.5577489395234665,0.03775773080046831,0.45562724657647874,0.067077944011745,0.9629268292682924,0.02249132293522462,0.7390059053897857,0.005395844352790034,0.785153800751041,0.0349771710066405
285,_____allergy_None_PCA_LSTM_padded_mice.pth,0.4417213901420579,0.11282732881856955,0.4898563218390805,0.23797148998062537,0.8054689754689754,0.11714994928559341,0.6867510855197907,0.009685462926540935,0.7538381201949346,0.07236285670602868
286,allergy_None_PCA_LSTM_padded_None.pth,0.435275384808652,0.12195772786709949,0.33771862532891944,0.1133309657682523,0.8061471861471862,0.12050218036501881,0.6919367730617523,0.004343143539698927,0.7527747515061282,0.08165837239640761
287,_transfer_mmc7_to_allergy_mmc7_phylum__CNNLSTM_padded_mice.pth,0.4195411757771221,0.1560033110878764,0.35127248895622254,0.20142321940875624,0.7794372294372296,0.12828549837582082,0.5543741345405578,0.023623725859242863,0.7120741749220073,0.099280984737388
288,g_df___allergy_None_PCA_CNNLSTM__None.pth,0.3762503970030716,0.14600620502569273,0.28544159871937574,0.1277836672499876,0.7257864357864359,0.1280764835555274,0.6805414438247681,0.00543648533528135,0.6688778002204471,0.08201958476210842
289,g____mmc7_None__LSTM__None.pth,0.5630305810565487,0.07486299100355155,0.6171487268647511,0.10569796788095884,0.9653048780487804,0.012254277258342532,0.7114860713481903,0.001905177370337576,0.7979624340050564,0.04288308258363527
290,_df_transfer_mmc7_to_allergy_mmc7_phylum__CNNLSTM_padded_mean.pth,0.38951338181566786,0.15234435468726,0.2795812554585374,0.11746229827571911,0.7599134199134199,0.12437071223395223,0.5529760420322418,0.020535853830068295,0.7007422755699035,0.07935749169077737
291,allergy_None_PCA_LSTM__None.pth,0.4040722832766499,0.1408261050788936,0.30339274766978747,0.13955273847742677,0.8346356421356422,0.11822860785469906,0.6919789969921112,0.004613143291897107,0.7540891703337597,0.058551579900516716
292,_transfer_mmc7_to_allergy_mmc7_phylum__CNNLSTM_padded_GAIN.pth,0.4195411757771221,0.1560033110878764,0.35127248895622254,0.20142321940875624,0.7794372294372296,0.12828549837582082,0.5543741345405578,0.023623725859242863,0.7120741749220073,0.099280984737388
293,g__conpool_transfer_mmc7_to_allergy_mmc7_phylum__CNNLSTM_padded_None.pth,0.2821059561935606,0.1069316299549701,0.18278312077559863,0.07926114612379552,0.8417784992784993,0.12148546839721124,0.7018480241298676,0.0018272647254209675,0.37811240783213595,0.09205901106291313
294,__conpool_transfer_mmc7_to_allergy_mmc7_phylum__LSTM_padded_GAIN.pth,0.38510868795774456,0.1435110870812077,0.35073269705346916,0.24582628039455498,0.856424963924964,0.12559341769935484,0.7004958629608155,0.0036439759451500128,0.6805779597349135,0.08810807084034428
295,g_df__transfer_mmc7_to_allergy_mmc7_phylum__CNNLSTM_padded_None.pth,0.3874465597488458,0.15267890300336726,0.28524892112620304,0.12384032466958647,0.7527705627705628,0.12057473107840387,0.5658446311950683,0.01831520396394154,0.6943027101169829,0.08211115583305609
296,g___transfer_mmc7_to_allergy_mmc7_phylum__LSTM_padded_GAIN.pth,0.23017504417303214,0.13176190846770877,0.14214313406824725,0.08533661267150805,0.7112229437229438,0.2819070090376125,0.7691180109977722,0.018782317086697458,0.34437999040167233,0.12857901903549399
297,g_df__transfer_mmc7_to_allergy_mmc7_phylum__LSTM_padded_mice.pth,0.23017504417303214,0.13176190846770877,0.14214313406824725,0.08533661267150805,0.7112229437229438,0.2819070090376125,0.7691180109977722,0.018782317086697458,0.34437999040167233,0.12857901903549399
298,digiulio_None_PCA_CNNLSTM__None.pth,0.85,0.12247448713915891,0.85,0.12247448713915891,0.85,0.12247448713915891,0.6862765431404114,0.002416619446139306,,
299,_df_conpool_transfer_mmc7_to_allergy_mmc7_phylum__CNNLSTM_padded_GAIN.pth,0.3949414927265145,0.14850364615103773,0.3017033736457381,0.12479837087107785,0.856424963924964,0.12559341769935484,0.7018480241298676,0.0018272647254209675,0.6688690443333924,0.08139519841545031
300,_df__transfer_mmc7_to_allergy_mmc7_phylum__CNNLSTM_padded_GAIN.pth,0.38951338181566786,0.15234435468726,0.2795812554585374,0.11746229827571911,0.7599134199134199,0.12437071223395223,0.5529760420322418,0.020535853830068295,0.7007422755699035,0.07935749169077737
301,___transfer_mmc7_to_allergy_mmc7_phylum__LSTM_padded_None.pth,0.3643850314129172,0.15481715886748368,0.270553927330368,0.12231639538733048,0.7806673881673883,0.20642648481932838,0.7691180109977722,0.018782317086697458,0.6619153313454575,0.13528121934903284
302,____allergy_None__LSTM_padded_mean.pth,0.4341774369129343,0.15315353739912793,0.37163728273642066,0.14406245265033968,0.7697582972582973,0.1578334668701292,0.6663767457008362,0.008558342653046433,0.7136357993172756,0.10514299454614508
303,g_df_conpool__allergy_None_PCA_CNNLSTM__None.pth,0.34415776733359743,0.11661465125788359,0.2557032215096732,0.11398867958557203,0.8256709956709957,0.12117814922822355,0.70250905752182,0.003705728110284482,0.6339552269063141,0.11178973066474422
304,mmc7_PCA_CNNLSTM_padded_mean.pth,0.7698999753558765,0.07806379129945464,0.7961238719367312,0.10770703723634165,0.9060365853658536,0.04895733947670887,0.7390810310840606,0.005435255114337454,0.9257460124182035,0.026733922879900767
305,__conpool_transfer_mmc7_to_allergy_mmc7_phylum__LSTM_padded_mice.pth,0.38510868795774456,0.1435110870812077,0.35073269705346916,0.24582628039455498,0.856424963924964,0.12559341769935484,0.7004958629608155,0.0036439759451500128,0.6805779597349135,0.08810807084034428
306,g___transfer_mmc7_to_allergy_mmc7_phylum__LSTM_padded_mice.pth,0.23017504417303214,0.13176190846770877,0.14214313406824725,0.08533661267150805,0.7112229437229438,0.2819070090376125,0.7691180109977722,0.018782317086697458,0.34437999040167233,0.12857901903549399
307,allergy_None__LSTM_padded_None.pth,0.39954460083997,0.15309368485608002,0.36025809822361543,0.18669869158204278,0.8397582972582974,0.12753685667816916,0.666596657037735,0.008271321796883982,0.6948145865168864,0.10368477536217462
